Date,Actual Units Sold,Predicted Units Sold,Error,Absolute Error
2023-11-04,47,50.03826399569516,-3.0382639956951607,3.0382639956951607
2023-11-04,155,137.3185338567967,17.681466143203295,17.681466143203295
2023-11-04,59,69.12559777448462,-10.125597774484618,10.125597774484618
2023-11-04,371,207.79984363533873,163.20015636466127,163.20015636466127
2023-11-04,407,233.61206019545875,173.38793980454125,173.38793980454125
2023-11-04,43,24.01195312229936,18.98804687770064,18.98804687770064
2023-11-04,248,168.6083737766969,79.39162622330309,79.39162622330309
2023-11-04,196,124.48629831777606,71.51370168222394,71.51370168222394
2023-11-04,15,104.27070910027601,-89.27070910027601,89.27070910027601
2023-11-04,427,224.5687610669528,202.4312389330472,202.4312389330472
2023-11-04,1,215.4367092426242,-214.4367092426242,214.4367092426242
2023-11-04,311,242.01142630065385,68.98857369934615,68.98857369934615
2023-11-04,66,136.9129158630036,-70.9129158630036,70.9129158630036
2023-11-04,150,185.11285401715787,-35.11285401715787,35.11285401715787
2023-11-04,180,142.3450625439193,37.65493745608069,37.65493745608069
2023-11-04,96,92.47331765168883,3.5266823483111693,3.5266823483111693
2023-11-04,96,53.93232308507186,42.06767691492814,42.06767691492814
2023-11-04,37,97.72937845049,-60.72937845049,60.72937845049
2023-11-04,101,61.866426412683836,39.133573587316164,39.133573587316164
2023-11-04,95,59.800078581494176,35.199921418505824,35.199921418505824
2023-11-04,187,99.97200569778465,87.02799430221535,87.02799430221535
2023-11-05,28,62.02028194453078,-34.02028194453078,34.02028194453078
2023-11-05,473,233.63357122982177,239.36642877017823,239.36642877017823
2023-11-05,207,127.74960648198783,79.25039351801217,79.25039351801217
2023-11-05,60,60.62595168127177,-0.625951681271772,0.625951681271772
2023-11-05,24,102.11102210712204,-78.11102210712204,78.11102210712204
2023-11-05,137,130.20379641956163,6.796203580438373,6.796203580438373
2023-11-05,223,183.26187570405756,39.73812429594244,39.73812429594244
2023-11-05,199,208.60285378142436,-9.602853781424358,9.602853781424358
2023-11-05,120,77.3078681726654,42.692131827334606,42.692131827334606
2023-11-05,108,54.40730867325294,53.59269132674706,53.59269132674706
2023-11-05,109,99.09427891206201,9.90572108793799,9.90572108793799
2023-11-05,255,146.0573918980038,108.9426081019962,108.9426081019962
2023-11-05,114,97.28669920659206,16.71330079340794,16.71330079340794
2023-11-05,362,187.69379929832564,174.30620070167436,174.30620070167436
2023-11-05,155,103.05151038749625,51.94848961250375,51.94848961250375
2023-11-05,206,105.05561356680937,100.94438643319063,100.94438643319063
2023-11-05,66,48.87106192833494,17.12893807166506,17.12893807166506
2023-11-05,160,202.5313413345953,-42.53134133459531,42.53134133459531
2023-11-05,256,219.68609943186908,36.31390056813092,36.31390056813092
2023-11-05,347,247.24068202791472,99.75931797208528,99.75931797208528
2023-11-05,31,131.67911677801555,-100.67911677801555,100.67911677801555
2023-11-05,40,24.67584696206177,15.324153037938231,15.324153037938231
2023-11-05,73,54.724450860474235,18.275549139525765,18.275549139525765
2023-11-05,277,175.37257045851192,101.62742954148808,101.62742954148808
2023-11-05,53,27.89371122257137,25.10628877742863,25.10628877742863
2023-11-05,359,233.37474628624165,125.62525371375835,125.62525371375835
2023-11-05,293,224.3996089870734,68.6003910129266,68.6003910129266
2023-11-05,68,43.65673444517063,24.343265554829372,24.343265554829372
2023-11-05,82,116.7293147100799,-34.729314710079905,34.729314710079905
2023-11-05,32,128.66584077357078,-96.66584077357078,96.66584077357078
2023-11-05,161,177.6707720469688,-16.670772046968807,16.670772046968807
2023-11-05,29,118.85278749181953,-89.85278749181953,89.85278749181953
2023-11-05,212,131.71853845279855,80.28146154720145,80.28146154720145
2023-11-05,413,227.55029503393422,185.44970496606578,185.44970496606578
2023-11-05,56,218.06605358784594,-162.06605358784594,162.06605358784594
2023-11-05,354,242.74733948120905,111.25266051879095,111.25266051879095
2023-11-05,87,90.53585664446564,-3.535856644465639,3.535856644465639
2023-11-05,420,236.96310348383219,183.03689651616781,183.03689651616781
2023-11-05,132,83.69408722856474,48.30591277143526,48.30591277143526
2023-11-05,182,226.54065801919444,-44.54065801919444,44.54065801919444
2023-11-05,88,69.07569157780506,18.92430842219494,18.92430842219494
2023-11-05,102,145.51022005971475,-43.510220059714754,43.510220059714754
2023-11-05,196,182.92298473616302,13.077015263836984,13.077015263836984
2023-11-05,273,239.29681465529052,33.70318534470948,33.70318534470948
2023-11-05,231,118.46775879359598,112.53224120640402,112.53224120640402
2023-11-05,30,37.66416448486768,-7.664164484867683,7.664164484867683
2023-11-05,65,198.73495838491698,-133.73495838491698,133.73495838491698
2023-11-05,192,132.87855732830508,59.12144267169492,59.12144267169492
2023-11-05,0,199.25087160634047,-199.25087160634047,199.25087160634047
2023-11-05,213,143.0502228006826,69.9497771993174,69.9497771993174
2023-11-05,4,28.382991370767854,-24.382991370767854,24.382991370767854
2023-11-05,208,228.986644609329,-20.986644609329005,20.986644609329005
2023-11-05,154,198.61847009576496,-44.61847009576496,44.61847009576496
2023-11-05,5,110.61661075805989,-105.61661075805989,105.61661075805989
2023-11-05,61,112.13147711008469,-51.13147711008469,51.13147711008469
2023-11-05,453,224.15397973438678,228.84602026561322,228.84602026561322
2023-11-05,311,207.605506478983,103.39449352101701,103.39449352101701
2023-11-05,0,46.96078233859794,-46.96078233859794,46.96078233859794
2023-11-05,14,184.66621819978786,-170.66621819978786,170.66621819978786
2023-11-05,272,160.91536251660744,111.08463748339256,111.08463748339256
2023-11-05,25,211.15061547819914,-186.15061547819914,186.15061547819914
2023-11-05,312,223.15507988803796,88.84492011196204,88.84492011196204
2023-11-05,39,57.48559220830407,-18.48559220830407,18.48559220830407
2023-11-05,74,120.59046358940378,-46.59046358940378,46.59046358940378
2023-11-05,291,210.7264193512783,80.27358064872169,80.27358064872169
2023-11-05,55,38.45108292688599,16.548917073114012,16.548917073114012
2023-11-05,12,128.9821287095994,-116.98212870959941,116.98212870959941
2023-11-05,6,154.54682293955057,-148.54682293955057,148.54682293955057
2023-11-05,128,66.62489520935503,61.37510479064497,61.37510479064497
2023-11-05,156,205.11484085310775,-49.11484085310775,49.11484085310775
2023-11-05,112,171.74234733570285,-59.742347335702846,59.742347335702846
2023-11-05,260,191.59010563226695,68.40989436773305,68.40989436773305
2023-11-05,38,47.37509667986228,-9.375096679862281,9.375096679862281
2023-11-05,287,145.55404502214213,141.44595497785787,141.44595497785787
2023-11-05,32,67.69878177452972,-35.69878177452972,35.69878177452972
2023-11-05,38,118.38656936357614,-80.38656936357614,80.38656936357614
2023-11-05,175,113.55030666328366,61.44969333671634,61.44969333671634
2023-11-05,44,107.92662173530857,-63.92662173530857,63.92662173530857
2023-11-05,115,89.93658185577226,25.06341814422774,25.06341814422774
2023-11-05,199,148.22522226437542,50.77477773562458,50.77477773562458
2023-11-05,40,35.62115608009276,4.37884391990724,4.37884391990724
2023-11-05,401,246.7093858300309,154.2906141699691,154.2906141699691
2023-11-05,315,245.65290861576733,69.34709138423267,69.34709138423267
2023-11-05,31,197.640867182158,-166.640867182158,166.640867182158
2023-11-05,71,74.58249010611428,-3.582490106114278,3.582490106114278
2023-11-05,67,244.85075962625513,-177.85075962625513,177.85075962625513
2023-11-05,191,134.9349446813552,56.065055318644795,56.065055318644795
2023-11-05,55,46.25253691087528,8.747463089124722,8.747463089124722
2023-11-05,39,246.90029207213115,-207.90029207213115,207.90029207213115
2023-11-05,94,48.72324078575855,45.27675921424145,45.27675921424145
2023-11-05,23,61.36988441499966,-38.36988441499966,38.36988441499966
2023-11-05,43,222.85350354580993,-179.85350354580993,179.85350354580993
2023-11-05,263,170.2478259808376,92.7521740191624,92.7521740191624
2023-11-05,37,50.16392745390715,-13.16392745390715,13.16392745390715
2023-11-05,218,110.62769422790609,107.37230577209391,107.37230577209391
2023-11-05,5,56.278356218335375,-51.278356218335375,51.278356218335375
2023-11-05,21,81.09396254494482,-60.093962544944816,60.093962544944816
2023-11-05,147,86.67369262039176,60.32630737960824,60.32630737960824
2023-11-05,49,148.76584513952162,-99.76584513952162,99.76584513952162
2023-11-05,57,32.923786275954626,24.076213724045374,24.076213724045374
2023-11-06,66,213.48645277918632,-147.48645277918632,147.48645277918632
2023-11-06,143,128.753507763607,14.24649223639301,14.24649223639301
2023-11-06,94,235.20801832488706,-141.20801832488706,141.20801832488706
2023-11-06,19,58.99473698439647,-39.99473698439647,39.99473698439647
2023-11-06,133,101.67205462969548,31.32794537030452,31.32794537030452
2023-11-06,92,51.294002045473235,40.705997954526765,40.705997954526765
2023-11-06,185,125.41981353931169,59.58018646068831,59.58018646068831
2023-11-06,40,85.65219471386195,-45.652194713861945,45.652194713861945
2023-11-06,33,140.08797073107456,-107.08797073107456,107.08797073107456
2023-11-06,219,217.39225215447817,1.6077478455218284,1.6077478455218284
2023-11-06,21,189.33628495227487,-168.33628495227487,168.33628495227487
2023-11-06,158,144.4398461509757,13.560153849024289,13.560153849024289
2023-11-06,30,154.20088402559855,-124.20088402559855,124.20088402559855
2023-11-06,100,75.81395272905638,24.186047270943618,24.186047270943618
2023-11-06,187,95.26803133435203,91.73196866564797,91.73196866564797
2023-11-06,67,67.11531174306788,-0.11531174306787761,0.11531174306787761
2023-11-06,12,159.73421542213384,-147.73421542213384,147.73421542213384
2023-11-06,322,228.70969699869357,93.29030300130643,93.29030300130643
2023-11-06,93,102.51999927055886,-9.519999270558856,9.519999270558856
2023-11-06,72,57.21621324623334,14.783786753766663,14.783786753766663
2023-11-06,97,57.88983824214597,39.11016175785403,39.11016175785403
2023-11-06,32,145.27487609003583,-113.27487609003583,113.27487609003583
2023-11-06,366,193.47513542351766,172.52486457648234,172.52486457648234
2023-11-06,77,64.14422795375287,12.855772046247125,12.855772046247125
2023-11-06,115,60.046859375429676,54.953140624570324,54.953140624570324
2023-11-06,92,242.98689533247477,-150.98689533247477,150.98689533247477
2023-11-06,28,143.78320050107453,-115.78320050107453,115.78320050107453
2023-11-06,66,41.53120604311982,24.468793956880177,24.468793956880177
2023-11-06,133,88.34608360909624,44.65391639090376,44.65391639090376
2023-11-06,293,157.91080445316805,135.08919554683195,135.08919554683195
2023-11-06,149,71.21879594466714,77.78120405533286,77.78120405533286
2023-11-06,47,118.2235490488888,-71.2235490488888,71.2235490488888
2023-11-06,449,224.45281305526294,224.54718694473706,224.54718694473706
2023-11-06,112,83.46022779371037,28.539772206289626,28.539772206289626
2023-11-06,21,103.41514749712269,-82.41514749712269,82.41514749712269
2023-11-06,198,134.67163057261746,63.32836942738254,63.32836942738254
2023-11-06,3,52.14094092086248,-49.14094092086248,49.14094092086248
2023-11-06,136,192.97635501427408,-56.97635501427408,56.97635501427408
2023-11-06,180,140.82915444391313,39.170845556086874,39.170845556086874
2023-11-06,36,103.86116636005306,-67.86116636005306,67.86116636005306
2023-11-06,114,56.730977790314455,57.269022209685545,57.269022209685545
2023-11-06,401,207.64569853817142,193.35430146182858,193.35430146182858
2023-11-06,380,235.74123327616684,144.25876672383316,144.25876672383316
2023-11-06,123,82.99309936394718,40.00690063605282,40.00690063605282
2023-11-06,49,25.47150715207397,23.52849284792603,23.52849284792603
2023-11-06,264,207.01216943804445,56.98783056195555,56.98783056195555
2023-11-06,238,119.8463578316028,118.1536421683972,118.1536421683972
2023-11-06,269,216.4859091153017,52.514090884698305,52.514090884698305
2023-11-06,53,228.6717229154529,-175.6717229154529,175.6717229154529
2023-11-06,101,119.489922662104,-18.489922662103993,18.489922662103993
2023-11-06,400,211.7833663007708,188.2166336992292,188.2166336992292
2023-11-06,150,104.12738865372228,45.87261134627772,45.87261134627772
2023-11-06,152,179.1193166778803,-27.119316677880306,27.119316677880306
2023-11-06,7,106.4235992659685,-99.4235992659685,99.4235992659685
2023-11-06,31,113.52738812174766,-82.52738812174766,82.52738812174766
2023-11-06,23,167.94650730030207,-144.94650730030207,144.94650730030207
2023-11-06,32,36.306522560829876,-4.306522560829876,4.306522560829876
2023-11-06,45,30.96757769130909,14.032422308690911,14.032422308690911
2023-11-06,322,195.69975162254457,126.30024837745543,126.30024837745543
2023-11-06,63,78.04725059444559,-15.047250594445586,15.047250594445586
2023-11-06,82,68.54540110310268,13.454598896897323,13.454598896897323
2023-11-06,245,136.52227719422524,108.47772280577476,108.47772280577476
2023-11-06,22,72.87861193108358,-50.87861193108358,50.87861193108358
2023-11-06,202,139.2085167079901,62.7914832920099,62.7914832920099
2023-11-06,269,144.1463826410291,124.8536173589709,124.8536173589709
2023-11-06,417,247.49548517639687,169.50451482360313,169.50451482360313
2023-11-06,103,175.8828058019497,-72.8828058019497,72.8828058019497
2023-11-06,328,220.5042163855092,107.49578361449079,107.49578361449079
2023-11-06,295,218.17989871947287,76.82010128052713,76.82010128052713
2023-11-06,38,82.48548331385007,-44.48548331385007,44.48548331385007
2023-11-06,57,228.10468639614822,-171.10468639614822,171.10468639614822
2023-11-06,89,119.29720875658523,-30.297208756585235,30.297208756585235
2023-11-06,281,149.90646791240033,131.09353208759967,131.09353208759967
2023-11-06,240,177.00869250392128,62.99130749607872,62.99130749607872
2023-11-06,93,55.63761551241885,37.36238448758115,37.36238448758115
2023-11-06,48,24.923195511658264,23.076804488341736,23.076804488341736
2023-11-06,144,79.88690281405184,64.11309718594816,64.11309718594816
2023-11-06,288,210.08485073033063,77.91514926966937,77.91514926966937
2023-11-06,85,48.39306262228729,36.60693737771271,36.60693737771271
2023-11-06,19,211.99300638281574,-192.99300638281574,192.99300638281574
2023-11-06,84,113.62062090908307,-29.620620909083073,29.620620909083073
2023-11-06,193,98.3594758869616,94.6405241130384,94.6405241130384
2023-11-06,66,66.31773600341467,-0.3177360034146659,0.3177360034146659
2023-11-06,39,75.91364095642405,-36.91364095642405,36.91364095642405
2023-11-06,140,159.33781114273836,-19.33781114273836,19.33781114273836
2023-11-06,162,138.85933783897673,23.140662161023272,23.140662161023272
2023-11-06,68,157.57555739515504,-89.57555739515504,89.57555739515504
2023-11-06,82,48.001886843608304,33.998113156391696,33.998113156391696
2023-11-06,91,122.13949801028997,-31.13949801028997,31.13949801028997
2023-11-06,334,170.541037691422,163.458962308578,163.458962308578
2023-11-06,48,31.912137468869105,16.087862531130895,16.087862531130895
2023-11-06,81,55.03648933818636,25.963510661813643,25.963510661813643
2023-11-06,42,137.28071468944734,-95.28071468944734,95.28071468944734
2023-11-06,85,88.96237715184282,-3.9623771518428157,3.9623771518428157
2023-11-06,13,25.984402166728955,-12.984402166728955,12.984402166728955
2023-11-06,19,205.02780354679612,-186.02780354679612,186.02780354679612
2023-11-06,189,119.68149163847147,69.31850836152853,69.31850836152853
2023-11-06,9,185.07145158782959,-176.07145158782959,176.07145158782959
2023-11-06,77,188.4666331000504,-111.46663310005039,111.46663310005039
2023-11-06,223,209.33022045183753,13.669779548162467,13.669779548162467
2023-11-07,158,158.5949070982689,-0.5949070982688909,0.5949070982688909
2023-11-07,186,213.98598038905658,-27.98598038905658,27.98598038905658
2023-11-07,140,87.70755273658813,52.29244726341187,52.29244726341187
2023-11-07,243,194.94499390150554,48.05500609849446,48.05500609849446
2023-11-07,56,141.30337661486004,-85.30337661486004,85.30337661486004
2023-11-07,11,27.602937172158363,-16.602937172158363,16.602937172158363
2023-11-07,170,96.09713175102286,73.90286824897714,73.90286824897714
2023-11-07,83,212.46804031733114,-129.46804031733114,129.46804031733114
2023-11-07,45,219.34543402653236,-174.34543402653236,174.34543402653236
2023-11-07,160,233.94757299304086,-73.94757299304086,73.94757299304086
2023-11-07,99,115.6486280559293,-16.648628055929294,16.648628055929294
2023-11-07,60,135.46527461584685,-75.46527461584685,75.46527461584685
2023-11-07,187,202.1381023346595,-15.138102334659493,15.138102334659493
2023-11-07,17,175.17906029567484,-158.17906029567484,158.17906029567484
2023-11-07,339,170.06354339744053,168.93645660255947,168.93645660255947
2023-11-07,89,75.40187168929481,13.598128310705192,13.598128310705192
2023-11-07,293,235.53439629683686,57.46560370316314,57.46560370316314
2023-11-07,102,210.78772401417342,-108.78772401417342,108.78772401417342
2023-11-07,63,35.69395659626298,27.30604340373702,27.30604340373702
2023-11-07,286,175.0324153927229,110.9675846072771,110.9675846072771
2023-11-07,83,185.2427069626197,-102.2427069626197,102.2427069626197
2023-11-07,33,76.43423535109343,-43.434235351093434,43.434235351093434
2023-11-07,256,244.69858735571432,11.301412644285676,11.301412644285676
2023-11-07,161,94.0568647294325,66.9431352705675,66.9431352705675
2023-11-07,391,206.41524227137091,184.58475772862909,184.58475772862909
2023-11-07,4,63.03287217215552,-59.03287217215552,59.03287217215552
2023-11-07,335,223.96231023282616,111.03768976717384,111.03768976717384
2023-11-07,379,238.42540543352686,140.57459456647314,140.57459456647314
2023-11-07,257,204.32307965029077,52.676920349709235,52.676920349709235
2023-11-07,216,117.02958487640075,98.97041512359925,98.97041512359925
2023-11-07,148,165.34953448636992,-17.34953448636992,17.34953448636992
2023-11-07,4,80.90711432040393,-76.90711432040393,76.90711432040393
2023-11-07,245,178.66372534235478,66.33627465764522,66.33627465764522
2023-11-07,191,143.49727021099295,47.50272978900705,47.50272978900705
2023-11-07,263,247.54731995016402,15.452680049835976,15.452680049835976
2023-11-07,463,248.59454823668688,214.40545176331312,214.40545176331312
2023-11-07,104,66.02615066541398,37.97384933458602,37.97384933458602
2023-11-07,160,183.59867074826042,-23.598670748260417,23.598670748260417
2023-11-07,157,165.38955273659195,-8.389552736591952,8.389552736591952
2023-11-07,32,129.074622358267,-97.07462235826699,97.07462235826699
2023-11-07,71,72.08489062624585,-1.0848906262458513,1.0848906262458513
2023-11-07,2,189.2194531794467,-187.2194531794467,187.2194531794467
2023-11-07,94,209.49195834939684,-115.49195834939684,115.49195834939684
2023-11-07,28,44.43237034651986,-16.43237034651986,16.43237034651986
2023-11-07,97,156.6188467404803,-59.61884674048031,59.61884674048031
2023-11-07,181,144.598478017731,36.401521982269,36.401521982269
2023-11-07,20,231.98749988639264,-211.98749988639264,211.98749988639264
2023-11-07,58,241.84423886510973,-183.84423886510973,183.84423886510973
2023-11-07,81,91.18554378657154,-10.185543786571543,10.185543786571543
2023-11-07,45,147.59319400405343,-102.59319400405343,102.59319400405343
2023-11-07,15,70.24835389067334,-55.24835389067334,55.24835389067334
2023-11-07,109,125.64368892695279,-16.64368892695279,16.64368892695279
2023-11-07,142,200.18204898112128,-58.182048981121284,58.182048981121284
2023-11-07,287,202.41666629645096,84.58333370354904,84.58333370354904
2023-11-07,23,56.96204558724037,-33.96204558724037,33.96204558724037
2023-11-07,143,158.5945592312588,-15.594559231258813,15.594559231258813
2023-11-07,404,234.92867524953516,169.07132475046484,169.07132475046484
2023-11-07,95,229.7744692681007,-134.7744692681007,134.7744692681007
2023-11-07,190,191.71710340791992,-1.7171034079199217,1.7171034079199217
2023-11-07,30,39.336058575714674,-9.336058575714674,9.336058575714674
2023-11-07,259,175.5427203910969,83.4572796089031,83.4572796089031
2023-11-07,69,80.16359727748534,-11.163597277485337,11.163597277485337
2023-11-07,193,233.56446558463762,-40.56446558463762,40.56446558463762
2023-11-07,8,27.527098514590307,-19.527098514590307,19.527098514590307
2023-11-07,312,166.2186537753804,145.7813462246196,145.7813462246196
2023-11-07,164,144.92768235523238,19.072317644767622,19.072317644767622
2023-11-07,78,172.37864425197188,-94.37864425197188,94.37864425197188
2023-11-07,45,62.85336308490855,-17.85336308490855,17.85336308490855
2023-11-07,152,159.00069698179607,-7.000696981796068,7.000696981796068
2023-11-07,53,103.27784849851344,-50.277848498513436,50.277848498513436
2023-11-07,22,93.29806825311528,-71.29806825311528,71.29806825311528
2023-11-07,241,125.21647205267448,115.78352794732552,115.78352794732552
2023-11-07,94,121.13311421926187,-27.13311421926187,27.13311421926187
2023-11-07,353,171.61576843345932,181.38423156654068,181.38423156654068
2023-11-07,26,115.46106601009944,-89.46106601009944,89.46106601009944
2023-11-07,6,147.11752477679192,-141.11752477679192,141.11752477679192
2023-11-07,168,179.84902790893295,-11.849027908932953,11.849027908932953
2023-11-07,35,97.87508917899675,-62.875089178996745,62.875089178996745
2023-11-07,18,147.27091828623924,-129.27091828623924,129.27091828623924
2023-11-07,44,67.1284767827758,-23.128476782775806,23.128476782775806
2023-11-07,24,54.218715268817846,-30.218715268817846,30.218715268817846
2023-11-07,126,142.63048201955093,-16.630482019550925,16.630482019550925
2023-11-07,3,230.4933088690358,-227.4933088690358,227.4933088690358
2023-11-07,67,114.57731736640369,-47.57731736640369,47.57731736640369
2023-11-07,160,161.83249234744585,-1.83249234744585,1.83249234744585
2023-11-07,32,69.73694795583913,-37.73694795583913,37.73694795583913
2023-11-07,96,77.20136300043521,18.798636999564792,18.798636999564792
2023-11-07,2,210.1288798674957,-208.1288798674957,208.1288798674957
2023-11-07,30,44.72998619885436,-14.729986198854363,14.729986198854363
2023-11-07,143,75.09357373655007,67.90642626344993,67.90642626344993
2023-11-07,15,62.84575452910235,-47.84575452910235,47.84575452910235
2023-11-07,422,229.01310833796435,192.98689166203565,192.98689166203565
2023-11-07,26,62.430624532817205,-36.430624532817205,36.430624532817205
2023-11-07,159,172.266455554559,-13.266455554559002,13.266455554559002
2023-11-07,88,116.71083357190474,-28.710833571904743,28.710833571904743
2023-11-07,239,197.61504516492863,41.38495483507137,41.38495483507137
2023-11-07,93,72.34772202101567,20.65227797898433,20.65227797898433
2023-11-07,71,135.91266370082838,-64.91266370082838,64.91266370082838
2023-11-07,74,220.86718524397406,-146.86718524397406,146.86718524397406
2023-11-07,21,46.16133540454007,-25.16133540454007,25.16133540454007
2023-11-08,392,236.8379611643519,155.1620388356481,155.1620388356481
2023-11-08,54,29.394921410562006,24.605078589437994,24.605078589437994
2023-11-08,31,210.4401021724438,-179.4401021724438,179.4401021724438
2023-11-08,113,94.96924378226163,18.03075621773837,18.03075621773837
2023-11-08,266,232.65266611265747,33.34733388734253,33.34733388734253
2023-11-08,103,231.43656428957172,-128.43656428957172,128.43656428957172
2023-11-08,34,65.71599076892585,-31.71599076892585,31.71599076892585
2023-11-08,200,99.72151974725716,100.27848025274284,100.27848025274284
2023-11-08,36,116.59490787462039,-80.59490787462039,80.59490787462039
2023-11-08,67,110.78273587298418,-43.782735872984176,43.782735872984176
2023-11-08,147,91.2029681660996,55.797031833900405,55.797031833900405
2023-11-08,26,24.00101456620655,1.9989854337934503,1.9989854337934503
2023-11-08,122,240.92865018223762,-118.92865018223762,118.92865018223762
2023-11-08,67,54.87202258943387,12.127977410566132,12.127977410566132
2023-11-08,78,41.04463715271527,36.95536284728473,36.95536284728473
2023-11-08,293,174.21019096519797,118.78980903480203,118.78980903480203
2023-11-08,127,220.31388412351453,-93.31388412351453,93.31388412351453
2023-11-08,211,207.2456621928568,3.7543378071432016,3.7543378071432016
2023-11-08,41,71.23070905563395,-30.23070905563395,30.23070905563395
2023-11-08,105,69.11993395666605,35.880066043333954,35.880066043333954
2023-11-08,75,73.56724314502594,1.432756854974059,1.432756854974059
2023-11-08,145,185.3924223229905,-40.39242232299051,40.39242232299051
2023-11-08,151,89.7293774073895,61.27062259261049,61.27062259261049
2023-11-08,324,207.318966770312,116.68103322968801,116.68103322968801
2023-11-08,32,110.86951455701069,-78.86951455701069,78.86951455701069
2023-11-08,95,49.534945464048064,45.465054535951936,45.465054535951936
2023-11-08,99,138.76048081846903,-39.760480818469034,39.760480818469034
2023-11-08,40,54.39410792448575,-14.394107924485752,14.394107924485752
2023-11-08,22,247.76045135487504,-225.76045135487504,225.76045135487504
2023-11-08,95,77.84940669246589,17.15059330753411,17.15059330753411
2023-11-08,5,102.16329350507999,-97.16329350507999,97.16329350507999
2023-11-08,126,73.84505572520288,52.15494427479712,52.15494427479712
2023-11-08,243,168.37052526528873,74.62947473471127,74.62947473471127
2023-11-08,321,161.01919689670842,159.98080310329158,159.98080310329158
2023-11-08,32,114.09925699584585,-82.09925699584585,82.09925699584585
2023-11-08,78,65.85907184215887,12.140928157841131,12.140928157841131
2023-11-08,43,179.59379829514904,-136.59379829514904,136.59379829514904
2023-11-08,204,154.4387430440824,49.5612569559176,49.5612569559176
2023-11-08,55,62.56277453790142,-7.562774537901419,7.562774537901419
2023-11-08,50,61.42111683224459,-11.421116832244593,11.421116832244593
2023-11-08,61,125.94611179994763,-64.94611179994763,64.94611179994763
2023-11-08,128,87.55597594128255,40.444024058717446,40.444024058717446
2023-11-08,66,203.76639421527113,-137.76639421527113,137.76639421527113
2023-11-08,360,242.7791989576965,117.22080104230349,117.22080104230349
2023-11-08,48,229.33784462075107,-181.33784462075107,181.33784462075107
2023-11-08,45,170.32138709303388,-125.32138709303388,125.32138709303388
2023-11-08,332,207.04569331442855,124.95430668557145,124.95430668557145
2023-11-08,134,73.6766220332421,60.3233779667579,60.3233779667579
2023-11-08,302,188.06866345024395,113.93133654975605,113.93133654975605
2023-11-08,141,139.54713443099052,1.4528655690094752,1.4528655690094752
2023-11-08,155,126.4644806644921,28.5355193355079,28.5355193355079
2023-11-08,35,69.31147238618519,-34.31147238618519,34.31147238618519
2023-11-08,67,133.54122545850106,-66.54122545850106,66.54122545850106
2023-11-08,104,71.7740650901336,32.225934909866396,32.225934909866396
2023-11-08,415,207.14847400011445,207.85152599988555,207.85152599988555
2023-11-08,430,224.03793335855948,205.96206664144052,205.96206664144052
2023-11-08,187,208.2113853474723,-21.211385347472287,21.211385347472287
2023-11-08,270,140.3745383794452,129.6254616205548,129.6254616205548
2023-11-08,376,225.25972577258904,150.74027422741096,150.74027422741096
2023-11-08,98,82.21242966836382,15.787570331636175,15.787570331636175
2023-11-08,286,213.25171687258853,72.74828312741147,72.74828312741147
2023-11-08,203,118.54616447035283,84.45383552964717,84.45383552964717
2023-11-08,256,164.23587079035548,91.76412920964452,91.76412920964452
2023-11-08,195,151.154819575801,43.845180424198986,43.845180424198986
2023-11-08,22,223.31627683714726,-201.31627683714726,201.31627683714726
2023-11-08,110,70.40807084275741,39.59192915724259,39.59192915724259
2023-11-08,69,51.83689317571316,17.163106824286842,17.163106824286842
2023-11-08,55,35.364101175957444,19.635898824042556,19.635898824042556
2023-11-08,144,114.87482647654008,29.12517352345992,29.12517352345992
2023-11-08,74,113.22139201569075,-39.22139201569075,39.22139201569075
2023-11-08,245,135.74106650421612,109.25893349578388,109.25893349578388
2023-11-08,2,178.7062990779146,-176.7062990779146,176.7062990779146
2023-11-08,81,174.27698816116293,-93.27698816116293,93.27698816116293
2023-11-08,91,233.35117839361936,-142.35117839361936,142.35117839361936
2023-11-08,272,168.53376083534147,103.46623916465853,103.46623916465853
2023-11-08,120,212.23223844297394,-92.23223844297394,92.23223844297394
2023-11-08,13,165.70894773273375,-152.70894773273375,152.70894773273375
2023-11-08,43,34.090046035338446,8.909953964661554,8.909953964661554
2023-11-08,63,207.122275962463,-144.122275962463,144.122275962463
2023-11-08,241,223.12408950958667,17.875910490413332,17.875910490413332
2023-11-08,112,89.63955050997481,22.36044949002519,22.36044949002519
2023-11-08,86,127.49412570609223,-41.494125706092234,41.494125706092234
2023-11-08,272,147.07741693773733,124.92258306226267,124.92258306226267
2023-11-08,2,82.2747311442372,-80.2747311442372,80.2747311442372
2023-11-08,110,65.46225538389547,44.53774461610453,44.53774461610453
2023-11-08,19,155.29306865973155,-136.29306865973155,136.29306865973155
2023-11-08,165,121.62640161950071,43.37359838049929,43.37359838049929
2023-11-08,67,124.15047807102235,-57.15047807102235,57.15047807102235
2023-11-08,7,52.829738326464735,-45.829738326464735,45.829738326464735
2023-11-08,7,208.17686492028997,-201.17686492028997,201.17686492028997
2023-11-08,217,168.94507290586432,48.05492709413568,48.05492709413568
2023-11-08,23,28.841574039762236,-5.841574039762236,5.841574039762236
2023-11-08,24,48.45113503079142,-24.45113503079142,24.45113503079142
2023-11-08,150,72.58664159004536,77.41335840995464,77.41335840995464
2023-11-08,51,129.78616905594367,-78.78616905594367,78.78616905594367
2023-11-08,144,112.11658183837426,31.88341816162574,31.88341816162574
